"HolderAddress","Balance","PendingBalanceUpdate"
"0xe4e3582b61ae8a4607e7b7ddc87637459b3d0712","22901349181.5376","No"
"0x1ecdd6de99277d4228a9de50ea73ba7e10d662e6","346403815.96209","No"
"0xbfb8d1ff0bc95fd524e8ce504d4cd03549bdcf38","2000000000","No"
"0x7f63921d9fac69a6824dd3ef5fb8e1a89fcc984d","346110193.295897","No"
"0x1aa0c6c17953d253e2b076d06ed5c4a61d7a88fc","5047311361.97035","No"
"0x6930d51929a550a862ca61c6ad3f0b4d0d6f109b","3.45483885849E-07","No"
"0x798ecc9c631deac58018104c00464ee77874a618","1764017775.21547","No"
"0xcf743a95958afbad4c89fdafaeca8d942e7dae9f","689600594.500801","No"
"0x595a8d86ca58e9d2cb8aa3740f257b6b64e7e6dc","6600000","No"
"0xb63c4f76b25fd7e6a865693b9382f88fb03a75c3","27341987.765381","No"
"0x1111111254eeb25477b68fb85ed929f73a960582","1E-18","No"
"0xf04001a415b178b55593ae0d93aa51dad91a2d98","53338519.4771528","No"
"0x946ef598032d63368e131e43ef57b805cf60d977","35664.8195487862","No"
"0x9754ccb5c19c02cb9af537d50791c5d25e596d35","326065700.999772","No"
"0xb2bffaead4f4a4344e115f0c28eb16bc8f183b80","300000000","No"
"0x926294126df94f9f1da6067a903cd16e28527f53","1E-18","No"
"0x6a597109b62605f4d6a466be25ef38b9f86a5038","62889093.2007004","No"
"0x6f39997db2d835f55a7c860eb82905da0472944c","100017864.869748","No"
"0x0c91ccd47eeb74fd57c91ed7bc8f2881afce3b1e","7996039568.78256","No"
"0xf1ff5a5fc24388de6ef900bc7077f2bf53c999a3","193731323.384308","No"
"0xa974af6148ffcf405b29c8670d108fe2a798438f","19991685107.4709","No"
"0xfaae75825911c59f10523ab474152d9e339141a6","3120256756","No"
"0x05233d9e82bc2fadb117f21f742df31cef92c0c5","2000000","No"
"0x3f6a190b9eb1361e116329a3e7f054c0d6213e30","2222055290.36739","No"
"0xd7c3bd0209bab561be245e39d151133a41d224ff","64118175.1819318","No"
"0x5a5ce2ca519e61cd467847343040b7d350eec2fb","61313285.2283203","No"
"0xef0ff69415e91d686df62d56d679ed778a71bfa0","3.121413336823E-06","No"
"0xa2e1c184beee56cda42b18224a1c0a6e60a03510","71230755.2391622","No"
"0x40f770db8a2d19345d84a8120e4005a59c7639ff","509433.08648831","No"
"0xc74ae9c796bdd06a03de9526806299e41664779e","1E-18","No"
"0x838313c63196f45045fb03392fd63af37ed286e5","136387826.23251","No"
"0x18f01a8fe60b0ed580dd945a9049977a7d268059","2000001000","No"
"0xb6ef273d546b13d42f6fb3328ab041eab939aadb","30387507500.4059","No"
"0xf70ea763645b7c45d1c1348b86ba419a1717c9f2","784012926.417669","No"
"0x9d5a7597d6b9dc82752beec3d6967bf97ce416d5","1000000000","No"
"0xfcdfdc88d664e982b1acb39cabfa1b6c94859ac1","1270040002.16986","No"
"0x07ea8eea1ecb5dbc459cdf01d5eb409eab4e3b21","3340000","No"
"0x72bcd36157ba54d3800522c222582c34efc08b8a","8500245517.4614","No"
"0xf01ef4051130cc8871fa0c17024a6d62e379e856","1E-18","No"
"0x39041f1b366fe33f9a5a79de5120f2aee2577ebc","90180","No"
"0x6e6a04ee325470bd4c6af8114c74b5cfafe1ef05","101951268.897523","No"
"0xf466d5601aeff0728dd62eea24f45ca57d3a888f","6098190534.48994","No"
"0x7e499756dcc8137a528938882bb9ef5dddddae6c","35335803780.9487","No"
"0x69c8399b985de455d3414a726497d7cf1bd8ec0a","302115.745054674","No"
"0xa82d30e6cde872df72eb82ffdb033b6663fc7ba8","201787935.686038","No"
"0x2c84cedf22ef366edec426cdde169753f64a287b","242675902.470975","No"
"0x4878cd38163f7a3da684fa923f10b74aa52e723e","7342614623.3597","No"
"0x0da0f1d919feb92f33863e0c0fb86fd24e6b592f","4372074361.69027","No"
"0x7b0c75a71293338d378083d640e1572b5a296282","154352333.302545","No"
"0xf19416ab4deac583e5afca532befa73dbb0496b2","162452331.257926","No"
"0x6bb063a460287c002d7f42a10f6928afcaf413a8","1485412718.50651","No"
"0x8fca3d860241bd64bf852432bf391a8c9895796e","10043440836.1484","No"
"0x69e7a87ab21f032c1ea1f028c9b801cab740adf8","13000000000","No"
"0x4b9f45db0b3963b59b653edfec81dc38950d26b8","6574972433.79611","No"
"0x7f2bd3e24c3f82cc8290a151b3fab1804ddc6719","472498206.442805","No"
"0xc450aa7245b329ebac3df4de1f3ddf2b91aa8ad2","1222521235.80246","No"
"0x00514b22fff3a9801a2ad5ce35b0dcc07ff62093","5100000000","No"
"0x0822ad147582731875a0034fc2ee2a22badda03a","500512129.05321","No"
